group,topic_id,topic_size,llm_model,llm_provider,prompt_option,label,cosine
D,72,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,childhood conduct,0.491413950920105
D,73,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,grading disputes,0.2851281464099884
D,74,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,solutions mismatch,0.5303377509117126
D,75,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,injury treatment,0.4779305160045624
D,76,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,statement accomplishment,0.6379656791687012
D,77,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,outliers handling,0.49333176016807556
D,78,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,improvement forecasting,0.4461019039154053
D,79,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,download issues,0.5115151405334473
D,80,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,peer editing issues,0.39056214690208435
D,81,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,update book refs,0.5390893220901489
D,82,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,rescuetime uninstall,0.6368010640144348
D,83,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,pab difference,0.6345170140266418
D,84,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,typo corrections,0.3837881088256836
D,85,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,section lecture hints,0.6698720455169678
D,86,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,urgent answers,0.350468248128891
D,87,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,statistical inference,0.3963695168495178
D,88,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,linear regression assumptions,0.5819905400276184
D,89,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,week deadlines,0.6281276345252991
D,90,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,variable importance,0.4313751757144928
D,91,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,module help,0.2659164071083069
D,92,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,blood sugar levels,0.3323245048522949
D,93,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,discordant pairs,0.31689006090164185
D,0,1893,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,peer grading issues,0.5594531297683716
D,1,24,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,emergency care prioritization,0.5203590393066406
D,2,20,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,email support issues,0.6902483701705933
D,3,15,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,deducer installation issues,0.6164882183074951
D,4,12,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,download slides issue,0.7896748781204224
D,5,11,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,histogram interpretation,0.7194787263870239
D,6,10,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,seizures in pediatrics,0.5404645800590515
D,7,10,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,spinal cord injuries,0.7592388391494751
D,8,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,person years calculation,0.790514349937439
D,9,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,accomplishment statement,0.7528598308563232
D,10,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,case control study,0.37890762090682983
D,11,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,unsatisfied topic submission,0.518184244632721
D,12,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,course accreditation issues,0.24401824176311493
D,13,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,normal approximation binomial,0.8204860091209412
D,14,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,ordinal data types,0.6813587546348572
D,15,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,multiple births calculation,0.6864964365959167
D,16,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,slope and line graph,0.7568569183349609
D,17,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,progress updates,0.2628096640110016
D,18,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,prevalence calculation,0.4202350378036499
D,19,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,assignment formatting help,0.3223837614059448
D,20,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,electron trajectories energy,0.7280137538909912
D,21,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,rolling dice probability,0.801508903503418
D,22,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,demo edit issues,0.7098585963249207
D,23,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,webmail registration issues,0.42076539993286133
D,24,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,beta coefficient interpretation,0.5284013748168945
D,25,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,data interpretation questions,0.46243390440940857
D,26,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,pvalue adjustment,0.6909840703010559
D,27,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,study halt recommendation,0.8232340216636658
D,28,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,antiinflammatory drugs and alzheimer's,0.911836564540863
D,29,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,quiz value questions,0.48244062066078186
D,30,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,null hypothesis testing,0.41688892245292664
D,31,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,fitness definition,0.5917601585388184
D,32,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,choosing functions in binomial,0.5996231436729431
D,33,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,frequency calculation,0.6290515065193176
D,34,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,conditional survival probability,0.6085857152938843
D,35,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,finding old posts,0.6329814791679382
D,36,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,vaccine simulation analysis,0.7959499955177307
D,37,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,mock data download,0.7379698157310486
D,38,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,module repetition confusion,0.7697887420654297
D,39,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,fisher's exact test,0.6198127269744873
D,40,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,coin flip bias,0.6637147068977356
D,41,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,downloading unit solutions,0.6817466020584106
D,42,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,perfect tense usage,0.2769257426261902
D,43,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,submit arrow issue,0.4790550768375397
D,44,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,common sense in reasoning,0.6345596313476562
D,45,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,absolute distance method,0.5434098243713379
D,46,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,professional writing terms,0.6177787780761719
D,47,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,urgent help requests,0.5132043957710266
D,48,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,prosthetic energy efficiency,0.531076967716217
D,49,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,self-report raised nevi,0.5436787605285645
D,50,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,beta coefficient analysis,0.5577491521835327
D,51,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,signrank test usage,0.5239338874816895
D,52,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,collected data errors,0.46333926916122437
D,53,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,cheating question concerns,0.39266717433929443
D,54,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,permutations and combinations,0.48758772015571594
D,55,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,ratio calculation confusion,0.5317220687866211
D,56,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,second wave concept,0.430008202791214
D,57,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,chi-square vs fisher test,0.7068374156951904
D,58,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,mobile app issues,0.3837679922580719
D,59,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,homework misunderstanding,0.44479846954345703
D,60,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,decimal and percentage formatting,0.5966180562973022
D,61,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,seeking answers,0.4048997461795807
D,62,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,paper clarity issues,0.5297158360481262
D,63,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,number formatting help,0.4816471040248871
D,64,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,ppv npv calculation,0.5538178086280823
D,65,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,predictive power calculation,0.18913055956363678
D,66,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,alzheimer's disease research,0.5969471335411072
D,67,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,assignment timing issues,0.5665320158004761
D,68,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,standard normal chart issue,0.7536029815673828
D,69,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,publishing negative findings,0.5482181906700134
D,70,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,binomial probability questions,0.5254796743392944
D,71,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,climate and health risks,0.35663411021232605
D,72,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,childhood conduct problems,0.5034555196762085
D,73,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,student grade complaints,0.38831478357315063
D,74,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,incorrect solutions posted,0.6022996306419373
D,75,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,treatment for spinal injuries,0.3959849178791046
D,76,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,statement accomplishment,0.6379656791687012
D,77,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,outlier detection methods,0.43578338623046875
D,78,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,data analysis concerns,0.4151126444339752
D,79,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,download issues,0.5115151405334473
D,80,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,peer editing feedback,0.430620014667511
D,81,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,textbook reference update,0.6618077158927917
D,82,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,rescuetime uninstall issues,0.6131855249404907
D,83,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,independent events calculation,0.4871724247932434
D,84,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,typo in homework table,0.567090630531311
D,85,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,section lecture hints,0.6698720455169678
D,86,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,submit answers link,0.6551703810691833
D,87,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,statistical inference,0.3963695168495178
D,88,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,linear regression assumptions,0.5819905400276184
D,89,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,week 8 challenges,0.5654786825180054
D,90,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,variable significance confusion,0.7205356955528259
D,91,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,web page access issues,0.2920432388782501
D,92,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,blood sugar regression,0.42129212617874146
D,93,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,extreme discordant pairs,0.35835540294647217
